scenario,shape,count,diameter,noise_level,seed,engine,status,cold_ms,steady_mean_ms,steady_min_ms,steady_max_ms,steady_std_ms,features,speedup_vs_python,speedup_vs_numba
smoke_iso,"(48, 48, 24)",8,"(7, 7, 7)",10,123,python,ok,,17.324424989055842,17.324424989055842,17.324424989055842,0.0,23.0,1.0,61.693963503946016
smoke_iso,"(48, 48, 24)",8,"(7, 7, 7)",10,123,numba,ok,,1068.8124430016614,1068.8124430016614,1068.8124430016614,0.0,23.0,0.016209041261160646,1.0
smoke_iso,"(48, 48, 24)",8,"(7, 7, 7)",10,123,cupy,ERROR: ImportError: CuPy is required for trackcupy.locate(engine='cupy').,,,,,,,,
