scenario,shape,count,diameter,noise_level,seed,engine,status,cold_ms,steady_mean_ms,steady_min_ms,steady_max_ms,steady_std_ms,features,speedup_vs_python,speedup_vs_numba
smoke_iso,"(48, 48, 24)",8,"(7, 7, 7)",10,123,numba,ok,974.8678979813121,10.089667199645191,9.790070995222777,10.418310994282365,0.2151110020914234,23,,1.0
smoke_iso,"(48, 48, 24)",8,"(7, 7, 7)",10,123,cupy,ok,5079.0569800301455,25.480525195598602,19.72744398517534,31.995902012567967,4.730374927467302,3,,0.39597563716575346
